method,task,regime,split,seed,episodes,success_rate,seam_failure_rate,barrier_violation_rate,basin_alignment,descent_continuity,damage_rate,composition_cost,energy_model_error
greedy_module_sequence,peg_place_regrasp,partial_observability,in_distribution,2,72,0.527778,0.350490,0.320744,0.280224,0.260612,0.126232,0.079681,0.173133
greedy_module_sequence,peg_place_regrasp,partial_observability,in_distribution,3,72,0.500000,0.348561,0.316466,0.284050,0.261911,0.126889,0.073752,0.171968
greedy_module_sequence,peg_place_regrasp,partial_observability,in_distribution,4,72,0.458333,0.352257,0.322299,0.272890,0.255349,0.122716,0.077438,0.171943
greedy_module_sequence,peg_place_regrasp,partial_observability,in_distribution,5,72,0.472222,0.352308,0.320604,0.283073,0.265760,0.118557,0.075002,0.171067
greedy_module_sequence,peg_place_regrasp,partial_observability,in_distribution,6,72,0.444444,0.355151,0.319635,0.286630,0.264264,0.123592,0.076607,0.166548
greedy_module_sequence,peg_place_regrasp,partial_observability,new_skill_pair,0,72,0.416667,0.378972,0.346631,0.252203,0.229601,0.133577,0.076352,0.182589
greedy_module_sequence,peg_place_regrasp,partial_observability,new_skill_pair,1,72,0.347222,0.370257,0.342176,0.258748,0.236653,0.133497,0.068020,0.177636
greedy_module_sequence,peg_place_regrasp,partial_observability,new_skill_pair,2,72,0.430556,0.390926,0.344766,0.269655,0.248313,0.127822,0.080873,0.173942
greedy_module_sequence,peg_place_regrasp,partial_observability,new_skill_pair,3,72,0.402778,0.389368,0.347316,0.250484,0.240335,0.126769,0.079908,0.177973
greedy_module_sequence,peg_place_regrasp,partial_observability,new_skill_pair,4,72,0.458333,0.381105,0.348376,0.249000,0.228480,0.134829,0.081436,0.177633
greedy_module_sequence,peg_place_regrasp,partial_observability,new_skill_pair,5,72,0.513889,0.379767,0.349509,0.260913,0.232385,0.128209,0.075745,0.173447
greedy_module_sequence,peg_place_regrasp,partial_observability,new_skill_pair,6,72,0.319444,0.385977,0.348836,0.262144,0.244564,0.136518,0.076119,0.174448
greedy_module_sequence,peg_place_regrasp,partial_observability,shifted_objects,0,72,0.416667,0.387467,0.355596,0.250460,0.226168,0.130645,0.087444,0.181759
greedy_module_sequence,peg_place_regrasp,partial_observability,shifted_objects,1,72,0.361111,0.381929,0.353377,0.241354,0.240154,0.127755,0.076728,0.181890
greedy_module_sequence,peg_place_regrasp,partial_observability,shifted_objects,2,72,0.458333,0.382205,0.351459,0.235024,0.240804,0.128717,0.080290,0.182118
greedy_module_sequence,peg_place_regrasp,partial_observability,shifted_objects,3,72,0.333333,0.381583,0.354253,0.248125,0.256072,0.130642,0.075599,0.188873
greedy_module_sequence,peg_place_regrasp,partial_observability,shifted_objects,4,72,0.444444,0.397275,0.352418,0.250890,0.243325,0.133269,0.073922,0.176960
greedy_module_sequence,peg_place_regrasp,partial_observability,shifted_objects,5,72,0.388889,0.383290,0.352097,0.261296,0.246222,0.129346,0.074696,0.184550
greedy_module_sequence,peg_place_regrasp,partial_observability,shifted_objects,6,72,0.388889,0.375865,0.346176,0.260813,0.229490,0.129385,0.072852,0.179538
greedy_module_sequence,peg_place_regrasp,partial_observability,long_horizon_chain,0,72,0.361111,0.377690,0.341596,0.253617,0.257506,0.134057,0.078718,0.181458
greedy_module_sequence,peg_place_regrasp,partial_observability,long_horizon_chain,1,72,0.388889,0.378593,0.346322,0.243794,0.238872,0.127479,0.081972,0.184138
greedy_module_sequence,peg_place_regrasp,partial_observability,long_horizon_chain,2,72,0.402778,0.366155,0.337683,0.236722,0.257475,0.128327,0.077055,0.178405
greedy_module_sequence,peg_place_regrasp,partial_observability,long_horizon_chain,3,72,0.361111,0.376198,0.333322,0.249315,0.243433,0.128814,0.080508,0.184469
greedy_module_sequence,peg_place_regrasp,partial_observability,long_horizon_chain,4,72,0.430556,0.380294,0.342606,0.252437,0.228883,0.130619,0.077793,0.179786
greedy_module_sequence,peg_place_regrasp,partial_observability,long_horizon_chain,5,72,0.333333,0.373391,0.337921,0.252473,0.240872,0.128609,0.073595,0.174878
greedy_module_sequence,peg_place_regrasp,partial_observability,long_horizon_chain,6,72,0.500000,0.386280,0.336843,0.276148,0.235749,0.133732,0.069870,0.171627
greedy_module_sequence,peg_place_regrasp,partial_observability,combined_stress,0,72,0.319444,0.412874,0.372694,0.227749,0.224688,0.136069,0.083879,0.187532
greedy_module_sequence,peg_place_regrasp,partial_observability,combined_stress,1,72,0.222222,0.408266,0.370268,0.223548,0.198973,0.138404,0.085684,0.180581
greedy_module_sequence,peg_place_regrasp,partial_observability,combined_stress,2,72,0.402778,0.418102,0.388017,0.236483,0.195809,0.132573,0.073923,0.191207
greedy_module_sequence,peg_place_regrasp,partial_observability,combined_stress,3,72,0.319444,0.408925,0.367939,0.209822,0.220143,0.138963,0.079580,0.192532
greedy_module_sequence,peg_place_regrasp,partial_observability,combined_stress,4,72,0.333333,0.408799,0.370899,0.207186,0.221851,0.142368,0.078400,0.189688
greedy_module_sequence,peg_place_regrasp,partial_observability,combined_stress,5,72,0.402778,0.411845,0.372727,0.217014,0.212843,0.139647,0.079237,0.184438
greedy_module_sequence,peg_place_regrasp,partial_observability,combined_stress,6,72,0.305556,0.419799,0.372126,0.238213,0.211621,0.131469,0.077044,0.184936
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,in_distribution,0,72,0.444444,0.370357,0.331539,0.265468,0.250870,0.129792,0.074132,0.179580
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,in_distribution,1,72,0.388889,0.364939,0.337048,0.266986,0.256801,0.131228,0.073954,0.172689
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,in_distribution,2,72,0.458333,0.376633,0.333983,0.276827,0.239005,0.133873,0.083339,0.167498
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,in_distribution,3,72,0.472222,0.368367,0.327001,0.259690,0.246572,0.132556,0.072995,0.172493
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,in_distribution,4,72,0.458333,0.359080,0.338476,0.280300,0.277061,0.132653,0.077494,0.170283
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,in_distribution,5,72,0.472222,0.373701,0.334477,0.254187,0.256239,0.128479,0.071409,0.178104
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,in_distribution,6,72,0.638889,0.373996,0.333385,0.263886,0.263738,0.130985,0.077671,0.176588
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,new_skill_pair,0,72,0.486111,0.398813,0.347781,0.252896,0.221132,0.140603,0.075307,0.180850
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,new_skill_pair,1,72,0.347222,0.389876,0.366627,0.259735,0.223854,0.137710,0.078004,0.178841
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,new_skill_pair,2,72,0.430556,0.394376,0.355604,0.248686,0.240519,0.134619,0.083933,0.180496
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,new_skill_pair,3,72,0.291667,0.399842,0.354985,0.223411,0.219449,0.139927,0.078790,0.184489
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,new_skill_pair,4,72,0.361111,0.401890,0.361179,0.247917,0.237595,0.136989,0.070409,0.180277
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,new_skill_pair,5,72,0.430556,0.395975,0.364116,0.248098,0.219501,0.134228,0.080479,0.181063
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,new_skill_pair,6,72,0.375000,0.398376,0.358239,0.245048,0.216561,0.140308,0.079623,0.177155
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,shifted_objects,0,72,0.305556,0.394020,0.368170,0.230544,0.210537,0.134102,0.076982,0.185517
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,shifted_objects,1,72,0.486111,0.398972,0.365171,0.244659,0.237852,0.136312,0.080899,0.180921
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,shifted_objects,2,72,0.388889,0.411173,0.360255,0.232351,0.203258,0.141615,0.074109,0.182758
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,shifted_objects,3,72,0.277778,0.397139,0.356758,0.254116,0.238245,0.135633,0.074193,0.177974
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,shifted_objects,4,72,0.375000,0.401944,0.358885,0.240878,0.240378,0.134169,0.072240,0.181234
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,shifted_objects,5,72,0.472222,0.397391,0.372283,0.240453,0.230460,0.143637,0.077301,0.186709
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,shifted_objects,6,72,0.347222,0.399426,0.364626,0.242456,0.223916,0.137283,0.077395,0.177788
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,long_horizon_chain,0,72,0.402778,0.386021,0.362325,0.253373,0.248018,0.135683,0.078411,0.178276
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,long_horizon_chain,1,72,0.347222,0.377974,0.358105,0.256566,0.222147,0.138343,0.078580,0.174377
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,long_horizon_chain,2,72,0.333333,0.394623,0.351985,0.235494,0.204586,0.137079,0.070920,0.182264
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,long_horizon_chain,3,72,0.277778,0.386101,0.353333,0.244249,0.226033,0.137717,0.081930,0.178278
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,long_horizon_chain,4,72,0.402778,0.385731,0.350753,0.251969,0.225372,0.132336,0.075095,0.177482
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,long_horizon_chain,5,72,0.319444,0.400048,0.351234,0.231544,0.242706,0.136824,0.078142,0.183519
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,long_horizon_chain,6,72,0.347222,0.396184,0.353602,0.244574,0.238979,0.137943,0.074643,0.177570
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,combined_stress,0,72,0.402778,0.421594,0.387476,0.206023,0.212453,0.145686,0.076760,0.198046
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,combined_stress,1,72,0.291667,0.416593,0.384456,0.219674,0.197347,0.140566,0.078384,0.193289
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,combined_stress,2,72,0.361111,0.421580,0.385028,0.223851,0.213931,0.149812,0.073760,0.186632
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,combined_stress,3,72,0.277778,0.417756,0.387303,0.225030,0.215397,0.148652,0.085244,0.193077
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,combined_stress,4,72,0.222222,0.411102,0.388499,0.202286,0.208373,0.143732,0.081066,0.186335
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,combined_stress,5,72,0.388889,0.430828,0.384557,0.208140,0.207521,0.144213,0.077401,0.188656
greedy_module_sequence,peg_place_regrasp,dynamics_mismatch,combined_stress,6,72,0.250000,0.428791,0.384355,0.219916,0.197644,0.137117,0.079681,0.188206
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,in_distribution,0,72,0.347222,0.394354,0.358928,0.241153,0.236752,0.141195,0.081026,0.179488
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,in_distribution,1,72,0.402778,0.402489,0.367363,0.249636,0.233207,0.149591,0.080304,0.174240
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,in_distribution,2,72,0.430556,0.399409,0.368350,0.246943,0.213799,0.144663,0.082612,0.175614
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,in_distribution,3,72,0.375000,0.394131,0.366078,0.254693,0.236580,0.149539,0.081118,0.177020
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,in_distribution,4,72,0.319444,0.403729,0.354918,0.254210,0.224893,0.145687,0.084329,0.184762
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,in_distribution,5,72,0.388889,0.390017,0.363579,0.245231,0.230589,0.144778,0.080893,0.180357
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,in_distribution,6,72,0.361111,0.398764,0.370745,0.242898,0.235692,0.150489,0.079251,0.189905
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,new_skill_pair,0,72,0.194444,0.432444,0.384896,0.202999,0.203823,0.152102,0.077281,0.201508
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,new_skill_pair,1,72,0.347222,0.434109,0.398576,0.214722,0.205983,0.151462,0.085705,0.194781
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,new_skill_pair,2,72,0.277778,0.436405,0.390887,0.220783,0.204230,0.151760,0.081083,0.186328
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,new_skill_pair,3,72,0.277778,0.424895,0.387409,0.232259,0.210015,0.148363,0.079451,0.180535
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,new_skill_pair,4,72,0.347222,0.434967,0.400481,0.211765,0.223827,0.148360,0.078140,0.191824
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,new_skill_pair,5,72,0.319444,0.436729,0.394182,0.214423,0.179547,0.151031,0.082424,0.198790
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,new_skill_pair,6,72,0.291667,0.427244,0.392088,0.209395,0.198047,0.154127,0.088566,0.186711
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,shifted_objects,0,72,0.375000,0.434481,0.396613,0.222411,0.208001,0.152819,0.078451,0.192299
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,shifted_objects,1,72,0.319444,0.430415,0.392613,0.200365,0.202843,0.148602,0.082185,0.194122
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,shifted_objects,2,72,0.277778,0.441840,0.395149,0.212893,0.196726,0.154035,0.079556,0.186342
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,shifted_objects,3,72,0.263889,0.426652,0.386372,0.214022,0.210651,0.154278,0.083156,0.190663
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,shifted_objects,4,72,0.305556,0.429008,0.401523,0.195848,0.218956,0.144979,0.077807,0.196083
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,shifted_objects,5,72,0.305556,0.428372,0.392313,0.211181,0.193694,0.155146,0.080621,0.190678
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,shifted_objects,6,72,0.222222,0.436477,0.404221,0.216031,0.198338,0.150786,0.077549,0.188301
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,long_horizon_chain,0,72,0.194444,0.430013,0.386664,0.208611,0.204574,0.153140,0.083342,0.192046
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,long_horizon_chain,1,72,0.291667,0.422186,0.380375,0.238167,0.210838,0.148952,0.077790,0.184745
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,long_horizon_chain,2,72,0.319444,0.425716,0.395959,0.215357,0.221456,0.153787,0.074390,0.190332
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,long_horizon_chain,3,72,0.319444,0.425135,0.400623,0.232842,0.200220,0.153647,0.081950,0.189663
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,long_horizon_chain,4,72,0.222222,0.426993,0.378957,0.235458,0.218942,0.149838,0.077860,0.188671
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,long_horizon_chain,5,72,0.347222,0.420646,0.392742,0.224410,0.191332,0.153853,0.076632,0.188608
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,long_horizon_chain,6,72,0.194444,0.416132,0.396527,0.236290,0.182615,0.152133,0.081290,0.193621
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,combined_stress,0,72,0.236111,0.448745,0.427004,0.188878,0.181503,0.155048,0.086043,0.202912
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,combined_stress,1,72,0.277778,0.464653,0.421486,0.199802,0.175761,0.160546,0.090064,0.194916
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,combined_stress,2,72,0.277778,0.462331,0.425771,0.202622,0.185146,0.156212,0.089191,0.199731
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,combined_stress,3,72,0.250000,0.460184,0.421385,0.198420,0.195983,0.156352,0.077615,0.196460
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,combined_stress,4,72,0.263889,0.453894,0.418527,0.218033,0.167421,0.156647,0.085275,0.195147
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,combined_stress,5,72,0.333333,0.459020,0.427914,0.189412,0.181826,0.156252,0.083455,0.203394
greedy_module_sequence,peg_place_regrasp,combined_seam_stress,combined_stress,6,72,0.305556,0.458924,0.419169,0.204770,0.166192,0.164001,0.085288,0.200408
greedy_module_sequence,drawer_to_pick_transfer,nominal,in_distribution,0,72,0.569444,0.306833,0.269602,0.312728,0.296025,0.108599,0.074793,0.158510
greedy_module_sequence,drawer_to_pick_transfer,nominal,in_distribution,1,72,0.583333,0.305709,0.271462,0.313492,0.310463,0.104562,0.071105,0.161730
greedy_module_sequence,drawer_to_pick_transfer,nominal,in_distribution,2,72,0.569444,0.301179,0.268019,0.304418,0.297613,0.104575,0.078931,0.162781
greedy_module_sequence,drawer_to_pick_transfer,nominal,in_distribution,3,72,0.527778,0.304068,0.270221,0.311987,0.303264,0.109794,0.068715,0.159755
greedy_module_sequence,drawer_to_pick_transfer,nominal,in_distribution,4,72,0.611111,0.305146,0.275987,0.321218,0.321619,0.105447,0.064206,0.154738
greedy_module_sequence,drawer_to_pick_transfer,nominal,in_distribution,5,72,0.541667,0.300423,0.266154,0.323471,0.304375,0.103284,0.070960,0.160928
greedy_module_sequence,drawer_to_pick_transfer,nominal,in_distribution,6,72,0.555556,0.302236,0.273130,0.312302,0.315235,0.107966,0.072800,0.163184
greedy_module_sequence,drawer_to_pick_transfer,nominal,new_skill_pair,0,72,0.527778,0.328561,0.296832,0.277674,0.280020,0.109063,0.071614,0.175623
greedy_module_sequence,drawer_to_pick_transfer,nominal,new_skill_pair,1,72,0.388889,0.330779,0.293982,0.277317,0.269698,0.112315,0.073783,0.171790
greedy_module_sequence,drawer_to_pick_transfer,nominal,new_skill_pair,2,72,0.597222,0.328838,0.299629,0.299781,0.287357,0.112617,0.073215,0.160796
greedy_module_sequence,drawer_to_pick_transfer,nominal,new_skill_pair,3,72,0.597222,0.328928,0.293971,0.300252,0.285351,0.115493,0.069560,0.168560
greedy_module_sequence,drawer_to_pick_transfer,nominal,new_skill_pair,4,72,0.569444,0.336299,0.307005,0.274304,0.276058,0.112507,0.066577,0.177659
greedy_module_sequence,drawer_to_pick_transfer,nominal,new_skill_pair,5,72,0.569444,0.331637,0.301400,0.278087,0.276286,0.107107,0.075260,0.167388
greedy_module_sequence,drawer_to_pick_transfer,nominal,new_skill_pair,6,72,0.541667,0.330538,0.304434,0.284962,0.263238,0.113965,0.070967,0.160383
greedy_module_sequence,drawer_to_pick_transfer,nominal,shifted_objects,0,72,0.472222,0.335734,0.301261,0.264851,0.273671,0.109857,0.075080,0.172924
greedy_module_sequence,drawer_to_pick_transfer,nominal,shifted_objects,1,72,0.513889,0.331046,0.296274,0.291853,0.269287,0.111914,0.067463,0.173644
greedy_module_sequence,drawer_to_pick_transfer,nominal,shifted_objects,2,72,0.541667,0.336083,0.308686,0.290103,0.286705,0.116240,0.077001,0.174349
