method,task,regime,split,mean_success,mean_seam_failure_rate,mean_barrier_violation_rate,mean_basin_alignment,mean_descent_continuity,mean_damage_rate,mean_composition_cost,mean_energy_model_error,mean_risk_calibration_error,mean_abstention_rate,mean_predicted_seam_risk,mean_realized_seam_breach,mean_composition_utility,ci95_success,ci95_seam_failure_rate,ci95_barrier_violation_rate,ci95_basin_alignment,ci95_descent_continuity,ci95_damage_rate,ci95_composition_cost,ci95_energy_model_error,ci95_risk_calibration_error,ci95_abstention_rate,ci95_predicted_seam_risk,ci95_realized_seam_breach,ci95_composition_utility,rows
option_graph_planner,drawer_to_pick_transfer,nonconvex_energy,in_distribution,0.475000,0.261026,0.238824,0.377188,0.394399,0.074945,0.154897,0.177659,0.079088,0.076194,0.413050,0.379886,0.022935,0.110121,0.000957,0.001097,0.002392,0.001800,0.000713,0.000811,0.000944,0.000695,0.000869,0.001469,0.001397,0.110588,80
option_graph_planner,drawer_to_pick_transfer,nonconvex_energy,long_horizon_chain,0.425000,0.274713,0.253249,0.374230,0.367702,0.081992,0.161578,0.182196,0.082185,0.085033,0.435617,0.400798,-0.073191,0.109011,0.001048,0.001153,0.002141,0.002436,0.000679,0.000885,0.000990,0.000642,0.000932,0.001529,0.001246,0.109034,80
option_graph_planner,drawer_to_pick_transfer,nonconvex_energy,new_skill_pair,0.550000,0.269957,0.246534,0.373039,0.384072,0.079453,0.157998,0.182565,0.080301,0.080779,0.425939,0.393391,0.070670,0.109706,0.001004,0.001016,0.001910,0.002043,0.000666,0.000827,0.000764,0.000648,0.000859,0.001420,0.001500,0.109947,80
option_graph_planner,drawer_to_pick_transfer,nonconvex_energy,shifted_objects,0.487500,0.273267,0.249476,0.370911,0.379336,0.081234,0.158283,0.185245,0.081679,0.081594,0.431219,0.397889,-0.003057,0.110224,0.001120,0.001050,0.002190,0.002269,0.000657,0.000941,0.000960,0.000644,0.000860,0.001635,0.001347,0.110420,80
option_graph_planner,drawer_to_pick_transfer,partial_observability,combined_stress,0.500000,0.278703,0.259231,0.372671,0.360226,0.088626,0.162314,0.182399,0.083966,0.086691,0.442928,0.408258,-0.017235,0.110259,0.001068,0.001134,0.002027,0.001975,0.000612,0.000778,0.001142,0.000668,0.000856,0.001731,0.001535,0.110284,80
option_graph_planner,drawer_to_pick_transfer,partial_observability,in_distribution,0.475000,0.254576,0.235343,0.389470,0.395348,0.075957,0.154210,0.169417,0.077000,0.075990,0.402862,0.371714,0.039532,0.110121,0.001084,0.001128,0.002085,0.002530,0.000582,0.000953,0.001060,0.000620,0.000896,0.001580,0.001415,0.110266,80
option_graph_planner,drawer_to_pick_transfer,partial_observability,long_horizon_chain,0.475000,0.267043,0.251164,0.382275,0.368491,0.082885,0.161226,0.174007,0.081668,0.082284,0.425610,0.392216,-0.008358,0.110121,0.001093,0.001141,0.002442,0.002075,0.000707,0.000968,0.000965,0.000683,0.000847,0.001375,0.001479,0.110201,80
option_graph_planner,drawer_to_pick_transfer,partial_observability,new_skill_pair,0.525000,0.263542,0.244149,0.383813,0.381573,0.079590,0.156022,0.173284,0.079940,0.078654,0.418609,0.384987,0.061077,0.110121,0.001110,0.001121,0.002129,0.002325,0.000599,0.000911,0.000866,0.000603,0.000881,0.001699,0.001502,0.110037,80
option_graph_planner,drawer_to_pick_transfer,partial_observability,shifted_objects,0.425000,0.266244,0.247698,0.380759,0.379459,0.081067,0.158453,0.175318,0.079927,0.080070,0.423052,0.389734,-0.048998,0.109011,0.000963,0.001021,0.002122,0.002272,0.000633,0.000711,0.000862,0.000581,0.000880,0.001435,0.001564,0.108925,80
option_graph_planner,mobile_push_then_grasp,combined_seam_stress,combined_stress,0.312500,0.324409,0.313126,0.328717,0.308331,0.116286,0.167746,0.230161,0.094658,0.106687,0.521383,0.479489,-0.377110,0.102212,0.001224,0.000979,0.002397,0.002211,0.000644,0.000748,0.000942,0.000657,0.000884,0.001790,0.001501,0.102015,80
option_graph_planner,mobile_push_then_grasp,combined_seam_stress,in_distribution,0.475000,0.310763,0.296728,0.336104,0.336478,0.106595,0.160872,0.218222,0.090951,0.098472,0.498062,0.457882,-0.158717,0.110121,0.001172,0.001153,0.002083,0.002380,0.000632,0.000896,0.000866,0.000762,0.000810,0.001531,0.001592,0.110063,80
option_graph_planner,mobile_push_then_grasp,combined_seam_stress,long_horizon_chain,0.362500,0.321888,0.310838,0.332249,0.310670,0.113762,0.167362,0.223742,0.094352,0.105654,0.517901,0.476249,-0.315302,0.106008,0.001107,0.000912,0.002105,0.002164,0.000675,0.000847,0.000827,0.000647,0.000976,0.001471,0.001500,0.106275,80
option_graph_planner,mobile_push_then_grasp,combined_seam_stress,new_skill_pair,0.437500,0.316610,0.304126,0.333572,0.328194,0.110868,0.163233,0.223489,0.092613,0.102070,0.507924,0.466949,-0.219317,0.109394,0.001019,0.001170,0.001989,0.002258,0.000635,0.000893,0.000932,0.000665,0.000848,0.001472,0.001500,0.109546,80
option_graph_planner,mobile_push_then_grasp,combined_seam_stress,shifted_objects,0.387500,0.318446,0.306126,0.333023,0.323273,0.111809,0.163594,0.223581,0.092426,0.103210,0.510212,0.469901,-0.275266,0.107431,0.001088,0.001244,0.002209,0.001978,0.000691,0.000903,0.000894,0.000594,0.000821,0.001455,0.001468,0.107812,80
option_graph_planner,mobile_push_then_grasp,contact_mode_transition,combined_stress,0.387500,0.284348,0.270740,0.368296,0.350478,0.091901,0.163764,0.179420,0.084924,0.090082,0.455949,0.418711,-0.151399,0.107431,0.000979,0.001183,0.002431,0.002008,0.000641,0.000876,0.000933,0.000699,0.000959,0.001565,0.001208,0.107580,80
option_graph_planner,mobile_push_then_grasp,contact_mode_transition,in_distribution,0.500000,0.259590,0.245511,0.386360,0.381840,0.080175,0.155802,0.166121,0.078864,0.076980,0.415421,0.382032,0.042969,0.110259,0.001249,0.000981,0.002436,0.002200,0.000629,0.000907,0.001077,0.000628,0.000982,0.001728,0.001635,0.110474,80
option_graph_planner,mobile_push_then_grasp,contact_mode_transition,long_horizon_chain,0.400000,0.273382,0.259847,0.380370,0.356531,0.087196,0.162446,0.171468,0.083040,0.085343,0.437633,0.402364,-0.104522,0.108031,0.001055,0.001119,0.002085,0.002240,0.000796,0.000820,0.000869,0.000665,0.000829,0.001556,0.001401,0.108025,80
option_graph_planner,mobile_push_then_grasp,contact_mode_transition,new_skill_pair,0.450000,0.268034,0.254859,0.376725,0.372688,0.083942,0.158529,0.172058,0.080389,0.082159,0.428407,0.395236,-0.036462,0.109706,0.001025,0.001049,0.002503,0.002167,0.000537,0.000786,0.000987,0.000648,0.000922,0.001426,0.001283,0.109628,80
option_graph_planner,mobile_push_then_grasp,contact_mode_transition,shifted_objects,0.587500,0.270809,0.256292,0.376083,0.369404,0.085814,0.159162,0.172791,0.081954,0.083135,0.433018,0.398506,0.092986,0.108557,0.001125,0.001045,0.002090,0.002037,0.000680,0.000787,0.000907,0.000600,0.000945,0.001523,0.001523,0.108534,80
option_graph_planner,mobile_push_then_grasp,dynamics_mismatch,combined_stress,0.362500,0.295754,0.283695,0.359355,0.336156,0.102225,0.164627,0.199840,0.089009,0.094688,0.474442,0.437100,-0.226828,0.106008,0.001128,0.001053,0.002149,0.002284,0.000616,0.000933,0.000895,0.000712,0.000876,0.001693,0.001320,0.106128,80
option_graph_planner,mobile_push_then_grasp,dynamics_mismatch,in_distribution,0.462500,0.270275,0.260710,0.375764,0.369676,0.089282,0.156297,0.186711,0.082793,0.084296,0.435619,0.399674,-0.045247,0.109948,0.001168,0.001134,0.001972,0.002526,0.000624,0.000910,0.000869,0.000684,0.000684,0.001465,0.001534,0.109717,80
option_graph_planner,mobile_push_then_grasp,dynamics_mismatch,long_horizon_chain,0.437500,0.284913,0.275738,0.370016,0.340444,0.097122,0.164067,0.190122,0.086444,0.090537,0.458624,0.421251,-0.119587,0.109394,0.001228,0.001103,0.002427,0.002191,0.000688,0.000813,0.000932,0.000806,0.000849,0.001712,0.001528,0.109531,80
option_graph_planner,mobile_push_then_grasp,dynamics_mismatch,new_skill_pair,0.475000,0.280492,0.269591,0.366120,0.358991,0.093855,0.158553,0.191571,0.084607,0.087890,0.450320,0.414653,-0.063783,0.110121,0.001076,0.001108,0.002074,0.002083,0.000705,0.000881,0.000874,0.000639,0.000726,0.001648,0.001588,0.110622,80
option_graph_planner,mobile_push_then_grasp,dynamics_mismatch,shifted_objects,0.437500,0.282897,0.272567,0.367423,0.352589,0.095361,0.160233,0.192229,0.084785,0.088516,0.454320,0.417771,-0.109657,0.109394,0.001017,0.001002,0.002331,0.001966,0.000659,0.000834,0.000865,0.000574,0.000740,0.001630,0.001295,0.109460,80
option_graph_planner,mobile_push_then_grasp,high_barrier,combined_stress,0.350000,0.269744,0.265605,0.384446,0.350483,0.088639,0.163513,0.162680,0.082766,0.086463,0.436833,0.402102,-0.154148,0.105180,0.001091,0.001161,0.002554,0.002003,0.000639,0.000923,0.000922,0.000659,0.000933,0.001676,0.001486,0.105622,80
option_graph_planner,mobile_push_then_grasp,high_barrier,in_distribution,0.600000,0.245463,0.243013,0.402900,0.383606,0.076524,0.155750,0.148667,0.076526,0.073646,0.397995,0.366477,0.176483,0.108031,0.001202,0.001058,0.002361,0.001845,0.000601,0.000957,0.001012,0.000682,0.000830,0.001457,0.001465,0.108357,80
option_graph_planner,mobile_push_then_grasp,high_barrier,long_horizon_chain,0.412500,0.258918,0.255987,0.396438,0.361312,0.083812,0.162136,0.154432,0.080404,0.081949,0.421123,0.386109,-0.056636,0.108557,0.001124,0.001227,0.001852,0.002210,0.000585,0.000825,0.000979,0.000689,0.000866,0.001556,0.001473,0.108660,80
option_graph_planner,mobile_push_then_grasp,high_barrier,new_skill_pair,0.425000,0.255007,0.248837,0.395643,0.372035,0.080619,0.158468,0.153829,0.079150,0.078718,0.412999,0.378742,-0.026476,0.109011,0.001042,0.001084,0.002100,0.002312,0.000639,0.000940,0.001002,0.000707,0.000991,0.001628,0.001515,0.108862,80
option_graph_planner,mobile_push_then_grasp,high_barrier,shifted_objects,0.387500,0.257562,0.254171,0.393256,0.368747,0.082290,0.159434,0.155808,0.079234,0.079725,0.418246,0.383647,-0.075280,0.107431,0.001012,0.001045,0.002255,0.001969,0.000607,0.000946,0.001085,0.000670,0.000796,0.001648,0.001410,0.107379,80
option_graph_planner,mobile_push_then_grasp,narrow_basin,combined_stress,0.487500,0.255360,0.234829,0.393237,0.384067,0.072909,0.159929,0.153951,0.077770,0.076673,0.403625,0.373229,0.058212,0.110224,0.001078,0.001040,0.002089,0.001844,0.000660,0.000873,0.000800,0.000660,0.000856,0.001669,0.001402,0.109945,80
option_graph_planner,mobile_push_then_grasp,narrow_basin,in_distribution,0.512500,0.230969,0.211310,0.409932,0.416303,0.061048,0.151889,0.139956,0.071810,0.066446,0.365265,0.336543,0.163118,0.110224,0.001185,0.000976,0.002211,0.001991,0.000638,0.000875,0.001003,0.000715,0.000757,0.001405,0.001605,0.110407,80
option_graph_planner,mobile_push_then_grasp,narrow_basin,long_horizon_chain,0.550000,0.244073,0.225340,0.402969,0.392483,0.067889,0.159076,0.146453,0.075065,0.072652,0.386467,0.355449,0.154446,0.109706,0.001055,0.001087,0.002183,0.002233,0.000712,0.001034,0.001023,0.000701,0.000879,0.001425,0.001439,0.109716,80
option_graph_planner,mobile_push_then_grasp,narrow_basin,new_skill_pair,0.625000,0.239922,0.219343,0.402984,0.407277,0.065228,0.154009,0.145089,0.074094,0.069078,0.379013,0.348827,0.247863,0.106757,0.001136,0.001143,0.002259,0.002193,0.000655,0.000785,0.001073,0.000675,0.000972,0.001549,0.001391,0.106663,80
option_graph_planner,mobile_push_then_grasp,narrow_basin,shifted_objects,0.550000,0.242203,0.222609,0.400677,0.400988,0.066755,0.155698,0.147498,0.075410,0.070970,0.383575,0.352876,0.161623,0.109706,0.001028,0.001094,0.002118,0.002421,0.000663,0.000836,0.000901,0.000685,0.000935,0.001317,0.001397,0.109689,80
option_graph_planner,mobile_push_then_grasp,nominal,combined_stress,0.562500,0.222472,0.212031,0.427296,0.401240,0.062009,0.155653,0.133262,0.072415,0.066232,0.357098,0.329020,0.221822,0.109394,0.001233,0.001015,0.002045,0.002325,0.000706,0.000795,0.000783,0.000596,0.000915,0.001616,0.001570,0.109005,80
option_graph_planner,mobile_push_then_grasp,nominal,in_distribution,0.687500,0.199024,0.188038,0.442604,0.435237,0.049615,0.148065,0.120267,0.065637,0.054435,0.318340,0.291969,0.427027,0.102212,0.001082,0.001079,0.002142,0.002567,0.000549,0.000869,0.001024,0.000702,0.000846,0.001592,0.001492,0.102348,80
option_graph_planner,mobile_push_then_grasp,nominal,long_horizon_chain,0.625000,0.210457,0.202595,0.438719,0.411247,0.056181,0.154461,0.125173,0.069341,0.061928,0.339518,0.311765,0.321016,0.106757,0.001148,0.000974,0.002182,0.002166,0.000595,0.000801,0.000945,0.000566,0.000811,0.001400,0.001393,0.106952,80
option_graph_planner,mobile_push_then_grasp,nominal,new_skill_pair,0.625000,0.207857,0.196224,0.436515,0.424491,0.053684,0.150776,0.124665,0.067667,0.058139,0.332830,0.305641,0.336774,0.106757,0.001122,0.000956,0.002003,0.001933,0.000520,0.000931,0.000864,0.000560,0.000770,0.001513,0.001565,0.106647,80
option_graph_planner,mobile_push_then_grasp,nominal,shifted_objects,0.475000,0.210026,0.199799,0.435382,0.419837,0.054673,0.150999,0.126472,0.068489,0.060879,0.337496,0.309233,0.177499,0.110121,0.001269,0.001075,0.001984,0.002255,0.000784,0.001038,0.000996,0.000603,0.000914,0.001373,0.001612,0.110619,80
option_graph_planner,mobile_push_then_grasp,nonconvex_energy,combined_stress,0.412500,0.287170,0.264109,0.361414,0.360583,0.088835,0.161643,0.191864,0.085624,0.089922,0.453743,0.418887,-0.125316,0.108557,0.001115,0.001161,0.001985,0.002238,0.000612,0.000845,0.000989,0.000645,0.000832,0.001632,0.001381,0.108595,80
option_graph_planner,mobile_push_then_grasp,nonconvex_energy,in_distribution,0.612500,0.261544,0.240504,0.376052,0.392234,0.076724,0.153731,0.178549,0.079212,0.077793,0.413323,0.381548,0.155409,0.107431,0.001011,0.001002,0.002196,0.002256,0.000597,0.000803,0.000985,0.000595,0.000877,0.001451,0.001430,0.107235,80
option_graph_planner,mobile_push_then_grasp,nonconvex_energy,long_horizon_chain,0.575000,0.275668,0.255045,0.371355,0.367174,0.083433,0.160985,0.183962,0.083104,0.085648,0.437521,0.402121,0.070783,0.109011,0.001041,0.000990,0.002223,0.001809,0.000690,0.000798,0.000901,0.000660,0.000898,0.001413,0.001371,0.109092,80
option_graph_planner,mobile_push_then_grasp,nonconvex_energy,new_skill_pair,0.575000,0.271240,0.248483,0.369036,0.381311,0.080499,0.157452,0.183821,0.080868,0.081386,0.427916,0.395209,0.089084,0.109011,0.000987,0.000924,0.002176,0.002159,0.000658,0.000838,0.000950,0.000618,0.000722,0.001532,0.001543,0.109258,80
option_graph_planner,mobile_push_then_grasp,nonconvex_energy,shifted_objects,0.437500,0.274500,0.251820,0.368534,0.376484,0.081867,0.158470,0.184081,0.082538,0.082726,0.434384,0.400175,-0.058326,0.109394,0.000957,0.001084,0.001999,0.002442,0.000692,0.000909,0.000961,0.000682,0.000876,0.001295,0.001311,0.109284,80
option_graph_planner,mobile_push_then_grasp,partial_observability,combined_stress,0.537500,0.279781,0.262830,0.369721,0.358087,0.089466,0.162106,0.182851,0.084172,0.088570,0.445957,0.410357,0.013455,0.109948,0.000948,0.001212,0.001820,0.002286,0.000648,0.001006,0.001015,0.000621,0.000910,0.001348,0.001286,0.109900,80
option_graph_planner,mobile_push_then_grasp,partial_observability,in_distribution,0.475000,0.255678,0.238998,0.387621,0.390829,0.076962,0.155288,0.169672,0.077743,0.076663,0.406763,0.374829,0.031852,0.110121,0.000961,0.001192,0.001963,0.002364,0.000734,0.000848,0.000871,0.000607,0.000907,0.001232,0.001310,0.110106,80
option_graph_planner,mobile_push_then_grasp,partial_observability,long_horizon_chain,0.450000,0.269175,0.253000,0.383520,0.366793,0.083982,0.161990,0.174544,0.081532,0.082698,0.428867,0.394429,-0.038356,0.109706,0.001117,0.001062,0.002199,0.002405,0.000695,0.000946,0.000882,0.000623,0.000894,0.001561,0.001362,0.109667,80
option_graph_planner,mobile_push_then_grasp,partial_observability,new_skill_pair,0.387500,0.264635,0.247325,0.380912,0.380892,0.081246,0.156850,0.174605,0.080087,0.080278,0.421190,0.387536,-0.083901,0.107431,0.001073,0.001069,0.002169,0.002194,0.000623,0.000869,0.000946,0.000548,0.000915,0.001484,0.001719,0.107561,80
option_graph_planner,mobile_push_then_grasp,partial_observability,shifted_objects,0.512500,0.267663,0.249068,0.379476,0.376685,0.082540,0.157841,0.176460,0.081150,0.081760,0.425896,0.392015,0.032194,0.110224,0.000996,0.001147,0.001868,0.002013,0.000700,0.000873,0.001010,0.000639,0.000785,0.001464,0.001314,0.110184,80
option_graph_planner,peg_place_regrasp,combined_seam_stress,combined_stress,0.275000,0.321368,0.313238,0.333629,0.307448,0.115149,0.167964,0.229697,0.093748,0.105120,0.518042,0.475644,-0.408802,0.098464,0.001020,0.001080,0.002245,0.002103,0.000619,0.000857,0.000889,0.000706,0.000825,0.001452,0.001458,0.098283,80
option_graph_planner,peg_place_regrasp,combined_seam_stress,in_distribution,0.425000,0.310227,0.292940,0.337965,0.340011,0.106524,0.161661,0.217245,0.089782,0.097428,0.495289,0.455886,-0.202471,0.109011,0.000958,0.001078,0.002223,0.002275,0.000631,0.000935,0.000831,0.000735,0.001026,0.001584,0.001363,0.109111,80
option_graph_planner,peg_place_regrasp,combined_seam_stress,long_horizon_chain,0.425000,0.318842,0.306785,0.335107,0.314291,0.112458,0.167730,0.222171,0.093382,0.103895,0.511790,0.471106,-0.242204,0.109011,0.001280,0.001134,0.002134,0.002071,0.000662,0.000990,0.000946,0.000578,0.000886,0.001851,0.001729,0.109216,80
option_graph_planner,peg_place_regrasp,combined_seam_stress,new_skill_pair,0.275000,0.314441,0.299658,0.338304,0.330511,0.109911,0.163117,0.221183,0.090776,0.099018,0.502488,0.462440,-0.370620,0.098464,0.001192,0.001106,0.002077,0.002090,0.000672,0.000900,0.000906,0.000624,0.000836,0.001867,0.001651,0.098418,80
option_graph_planner,peg_place_regrasp,combined_seam_stress,shifted_objects,0.400000,0.316143,0.302179,0.335100,0.326110,0.110655,0.163931,0.223593,0.092051,0.100955,0.506626,0.467099,-0.254468,0.108031,0.001053,0.001017,0.002194,0.002025,0.000672,0.000752,0.001019,0.000591,0.000936,0.001382,0.001598,0.108114,80
option_graph_planner,peg_place_regrasp,contact_mode_transition,combined_stress,0.375000,0.281543,0.266974,0.368200,0.353354,0.090654,0.163886,0.179442,0.085139,0.087934,0.449821,0.414875,-0.156143,0.106757,0.001053,0.000820,0.002116,0.002032,0.000591,0.000814,0.000817,0.000657,0.000987,0.001412,0.001530,0.106601,80
option_graph_planner,peg_place_regrasp,contact_mode_transition,in_distribution,0.525000,0.258075,0.242343,0.385880,0.384771,0.078660,0.154857,0.165734,0.077896,0.077161,0.411314,0.378398,0.074965,0.110121,0.001115,0.001092,0.002427,0.002018,0.000703,0.000794,0.001055,0.000616,0.000829,0.001664,0.001411,0.110319,80
option_graph_planner,peg_place_regrasp,contact_mode_transition,long_horizon_chain,0.525000,0.271751,0.257011,0.380566,0.359377,0.084927,0.162123,0.171498,0.082001,0.084307,0.434075,0.400060,0.028127,0.110121,0.001170,0.001149,0.002455,0.002203,0.000633,0.000892,0.001003,0.000772,0.000907,0.001420,0.001409,0.110168,80
option_graph_planner,peg_place_regrasp,contact_mode_transition,new_skill_pair,0.425000,0.266802,0.250950,0.380505,0.374975,0.082467,0.158397,0.170935,0.080832,0.080511,0.425008,0.391677,-0.053308,0.109011,0.001038,0.001127,0.002445,0.002183,0.000637,0.000916,0.000938,0.000662,0.000818,0.001651,0.001601,0.108998,80
option_graph_planner,peg_place_regrasp,contact_mode_transition,shifted_objects,0.325000,0.269927,0.253960,0.377932,0.371563,0.084099,0.158148,0.171693,0.080653,0.082025,0.430265,0.396148,-0.162301,0.103285,0.001002,0.001033,0.002225,0.002017,0.000574,0.000826,0.000955,0.000665,0.000839,0.001609,0.001394,0.103239,80
option_graph_planner,peg_place_regrasp,dynamics_mismatch,combined_stress,0.387500,0.294817,0.281301,0.358490,0.339797,0.100107,0.164730,0.198971,0.087650,0.093307,0.472651,0.434358,-0.194836,0.107431,0.001126,0.001157,0.001772,0.002129,0.000671,0.000829,0.000929,0.000664,0.000802,0.001608,0.001716,0.107399,80
option_graph_planner,peg_place_regrasp,dynamics_mismatch,in_distribution,0.587500,0.270482,0.256886,0.376768,0.370851,0.087772,0.156137,0.185007,0.081243,0.081285,0.432754,0.398387,0.087059,0.108557,0.001109,0.000994,0.002177,0.002145,0.000657,0.000851,0.000965,0.000642,0.000916,0.001391,0.001633,0.108972,80
